ORF,myStddev,myMean,myCV
YOR357C,0.019768564,3.549586186,0.005569259
YGR129W,0.023130855,3.316951781,0.006973528
YOR018W,0.023538719,3.203406446,0.007348028
YMR214W,0.023964038,3.565006822,0.006722017
YNR033W,0.019834931,3.365883042,0.005892935
YJL183W,0.014641897,3.619809362,0.004044936
YOR110W,0.017029626,3.267005457,0.00521261
YOL108C,0.029213513,3.275128613,0.008919806
YPL277C,0.103914395,2.033169829,0.05110955
YBL056W,0.012651623,3.585189819,0.003528857
YDR073W,0.017450063,3.292987879,0.005299158
YGR226C,0.161337305,2.478552376,0.065093361
YPL249C-A,0.007808425,3.811771559,0.002048503
YNR019W,0.0583062,3.045243356,0.019146647
YBR207W,0.007182814,3.547632534,0.002024678
YGR062C,0.01446603,3.269815489,0.004424112
YNL130C-A,0.088734095,2.463216618,0.036023667
YGR248W,0.068186644,3.537415237,0.019275838
YLR196W,0.034315525,3.52102626,0.009745887
YIL113W,0.08406046,3.221916745,0.026090202
YLR135W,0.031218832,3.124586935,0.009991347
YMR188C,0.031945163,3.395165599,0.009409015
YER019W,0.069239626,3.477724616,0.019909462
YHR117W,0.009694605,3.491647655,0.002776513
YOL060C,0.017368909,3.34622781,0.005190594
YGL018C,0.026446288,3.288500576,0.008042051
YNL281W,0.01538174,3.716122587,0.004139191
YPL031C,0.024135094,3.552008639,0.006794774
YLR034C,0.014810574,3.606109128,0.004107079
YLR145W,0.028207973,3.169555717,0.008899662
YLL026W,0.015929983,3.742949996,0.004255997
YFR007W,0.031188828,3.335066835,0.009351785
YGL071W,0.027164501,3.312135975,0.008201505
YGR126W,0.090042415,2.501389178,0.035996964
YNL201C,0.013674035,3.328177147,0.004108566
YBR281C,0.014506888,3.385623707,0.004284849
YHR202W,0.01754288,3.305169847,0.005307709
YKR070W,0.009384816,3.538845838,0.002651943
YOR070C,0.012921247,3.243479371,0.003983761
YOR313C,0.087088421,2.82662548,0.030810032
YGR286C,0.075696703,3.349751891,0.022597705
YKL025C,0.010715889,3.468213839,0.003089743
YCL047C,0.029748692,3.299087959,0.009017247
YGL173C,0.019906137,3.602211863,0.005526087
YLR057W,0.025393759,3.37125505,0.007532435
YIL078W,0.007792128,3.810486165,0.002044917
YBR036C,0.01385707,3.640389467,0.00380648
YOR350C,0.02581514,3.038287263,0.008496609
YPL150W,0.017438864,3.331329124,0.005234807
YIL154C,0.021569819,3.483954891,0.006191188
YNL200C,0.032688202,3.569835245,0.009156782
YKL077W,0.008424135,3.731555847,0.00225754
YDR320C-A,0.015154854,3.516832744,0.004309234
YMR194W,0.015722854,3.750639087,0.004192047
YOL146W,0.00982597,3.388621447,0.002899695
YER003C,0.026078707,3.755931466,0.006943339
YKL126W,0.009279242,3.603290086,0.002575214
YMR182W-A,0.039739847,2.912327892,0.013645389
YKL094W,0.008782011,3.654347753,0.002403168
YLL036C,0.016289761,3.397577941,0.004794522
YAL020C,0.018454715,3.35384047,0.005502562
YMR302C,0.019820214,3.444799435,0.005753663
YDR003W-A,0.017603857,3.37715218,0.005212634
YKR036C,0.021315645,3.297584425,0.006464018
YMR126C,0.020924274,3.393365577,0.00616623
YOR354C,0.010562407,3.591273314,0.002941132
YGL203C,0.008504531,3.353573708,0.002535961
YNL100W,0.032377479,3.562469709,0.009088493
YHR020W,0.017471126,3.724364044,0.004691036
YLR023C,0.025007051,3.421325668,0.00730917
YHR161C,0.013897915,3.495794803,0.00397561
YDL160C,0.027028525,3.332716746,0.008110058
YLR324W,0.020536441,3.435373328,0.005977936
YBR171W,0.008455823,3.542845144,0.002386732
YGL049C,0.024005151,3.382663351,0.007096524
YBR103W,0.015203402,3.449121508,0.004407906
YBR196C-B,0.072347738,2.183889654,0.033127927
YPL108W,0.043903213,3.206920918,0.013690145
YKR046C,0.047045806,3.470756025,0.013554916
YHR012W,0.014773459,3.533787274,0.004180631
YJL026W,0.008445369,3.734898384,0.002261204
YGL207W,0.010546394,3.556269373,0.002965578
YOR066W,0.026907843,3.3788032,0.00796372
YPL015C,0.014164691,3.302381351,0.004289235
YIL093C,0.024790873,3.208672621,0.007726208
YER045C,0.066907538,3.354739993,0.01994418
YML076C,0.017207627,3.402732072,0.005057003
YER161C,0.067914745,3.327496256,0.020410164
YJL090C,0.014085838,3.326672285,0.004234213
YBR088C,0.025984626,3.635534413,0.007147402
YNL308C,0.045428857,3.508579721,0.012947933
YDL063C,0.046722267,3.376580135,0.013837156
YDR533C,0.069715796,3.657618936,0.019060432
YLR168C,0.036269432,3.514784128,0.010319107
YDL214C,0.064883154,2.66055477,0.024387077
YPR082C,0.039473043,3.506065638,0.011258501
YKR080W,0.042465656,3.576832932,0.011872418
YOR261C,0.020692395,3.659649265,0.005654202
YPL167C,0.026425653,3.109567692,0.008498176
YBR104W,0.033247841,3.554712048,0.009353174
YER012W,0.033749631,3.755066864,0.008987758
YOL136C,0.024139593,3.265578207,0.007392134
YDL234C,0.062163768,3.493668289,0.017793266
YIR018W,0.030584583,2.944317215,0.010387666
YGR162W,0.023919306,3.519253233,0.006796699
YGL029W,0.044536748,3.334095775,0.013357969
YNL124W,0.03282276,3.369619032,0.009740793
YBR247C,0.044948455,3.405860577,0.013197385
YDR330W,0.02226013,3.266171199,0.006815359
YNL221C,0.023584164,3.400506914,0.006935485
YLR421C,0.01189725,3.638935444,0.003269432
YML097C,0.019818976,3.303172966,0.005999981
YBR241C,0.035614693,3.426174049,0.010394887
YPR098C,0.025848597,3.645714516,0.007090132
YGR120C,0.032542963,3.265745485,0.009964942
YIL116W,0.024481274,3.609877233,0.006781747
YPR157W,0.048279732,2.922008529,0.016522789
YBR233W-A,0.01944703,3.326932127,0.005845334
YDR282C,0.022758986,3.236219521,0.007032584
YOL139C,0.008958914,3.792231749,0.002362438
YJR155W,0.04488133,3.242241245,0.013842687
YOR322C,0.01042973,3.321820096,0.003139764
YLR427W,0.011999115,3.386161454,0.003543574
YML100W,0.032252704,3.674008912,0.008778613
YPL012W,0.038469331,3.542186682,0.010860334
YDR286C,0.030192316,3.324271953,0.009082385
YER129W,0.066202515,3.266392898,0.020267775
YNL129W,0.017444802,3.51744034,0.004959516
YGL100W,0.02198901,3.495668108,0.00629036
YBL112C,0.023836901,3.519921779,0.006771997
YFL044C,0.029957594,3.34064011,0.008967621
YGR185C,0.008049841,3.750469682,0.002146355
YIL037C,0.059757899,2.669162362,0.022388259
YDR153C,0.015624692,3.358396788,0.004652426
YGR270W,0.011485485,3.492589075,0.00328853
YHR184W,0.033515682,3.090709726,0.010844008
YPL148C,0.023313346,3.219730857,0.007240775
YGR043C,0.100691065,3.564199055,0.028250685
YOR100C,0.077825618,2.914036976,0.026707149
YER031C,0.033009842,3.71036842,0.008896648
YDL052C,0.014228922,3.611092272,0.003940337
YMR233W,0.029440316,3.304270257,0.008909778
YEL044W,0.062489274,3.598810475,0.017363869
YJR108W,0.061001699,2.313493772,0.026367782
YDR121W,0.024259761,3.458142508,0.007015258
YOR184W,0.01225325,3.723920017,0.003290417
YDR025W,0.00892012,3.804971091,0.002344333
YNR007C,0.025788754,3.282495577,0.007856447
YCR020C,0.026012154,3.174215335,0.00819483
YBR263W,0.011604253,3.698649256,0.00313743
YHR108W,0.009104757,3.580813927,0.00254265
YLR442C,0.02625445,3.251286172,0.008075097
YKL020C,0.010287589,3.461516265,0.002971989
YHR091C,0.013836005,3.248508749,0.004259187
YOR386W,0.035444255,3.157918362,0.01122393
YLR277C,0.010970538,3.41545927,0.003212024
YOR287C,0.046277834,3.184446134,0.014532459
YLR381W,0.013014045,3.305687741,0.003936865
YLR194C,0.068226506,3.609117114,0.018903932
YKL056C,0.003837166,3.86200745,0.000993568
YIL011W,0.067381535,3.215572525,0.020954755
YOL166W-A,0.161832075,1.676420871,0.096534276
YLL009C,0.027810138,3.563215323,0.007804787
YIL033C,0.017346754,3.565635573,0.004864982
YDR246W,0.011868904,3.415933014,0.003474572
YPL164C,0.023312837,3.150530731,0.007399654
YGR157W,0.010368558,3.772040805,0.002748793
YJL159W,0.005803483,3.806803712,0.001524503
YDR233C,0.007151689,3.694509906,0.001935761
YOR323C,0.010893515,3.659682633,0.002976628
YML066C,0.061698154,2.337048131,0.026400036
YIL076W,0.012247577,3.65354272,0.003352247
YPL011C,0.013745105,3.352090146,0.004100458
YNL322C,0.013884037,3.658721696,0.003794778
YDR522C,0.084137934,2.221564985,0.037873272
YDL120W,0.018460371,3.459933885,0.005335469
YER173W,0.070837903,3.363545984,0.021060483
YFR023W,0.046571679,2.707525913,0.017200825
YER091C,0.014621683,3.820502709,0.003827162
YPR183W,0.007781672,3.670263029,0.002120195
YPL010W,0.008373585,3.67828923,0.002276489
YLR012C,0.086354117,2.751196158,0.031387844
YMR197C,0.017890718,3.533978491,0.005062486
YIL001W,0.029831299,3.239106256,0.009209732
YER051W,0.08037879,3.287137479,0.024452518
YMR148W,0.028711721,3.476069808,0.008259823
YKR017C,0.026208146,2.965477719,0.008837749
YLR215C,0.040928056,3.311993014,0.012357531
YMR109W,0.023277945,3.431576456,0.006783455
YDL005C,0.018837587,3.301969574,0.005704955
YNL284C,0.015581198,3.573684281,0.004359982
YKL006C-A,0.01398138,3.439147773,0.004065362
YDL153C,0.028473149,3.445018696,0.00826502
YJL172W,0.023220644,3.601575591,0.006447357
YGR222W,0.020536224,3.52812932,0.005820712
YOR327C,0.033347301,3.654313359,0.009125463
YJL045W,0.041099345,2.959264559,0.013888364
YDR160W,0.029093258,2.995577062,0.009712071
YLR102C,0.022390937,3.227720741,0.006937074
YJR151W-A,0.118163895,2.126985588,0.055554629
YPR085C,0.018900952,3.201841647,0.00590315
YJL023C,0.021685245,3.16136912,0.006859447
YJR104C,0.009401959,3.850916036,0.002441486
YCR071C,0.017722634,3.4127756,0.005193027
YAR028W,0.020716499,3.40541483,0.0060834
YOR138C,0.007870963,3.416978788,0.002303486
YGL078C,0.03001967,3.526040324,0.008513706
YHL038C,0.023960376,3.192361155,0.007505534
YOR107W,0.037526164,3.070569862,0.012221238
YBR140C,0.013166474,3.549471793,0.003709418
YDR125C,0.040600726,2.822880133,0.014382731
YDR407C,0.016564591,3.497208061,0.004736519
YOR231W,0.011701561,3.386979179,0.003454867
YCR016W,0.031035066,3.38347052,0.009172554
YPR023C,0.009540311,3.585098767,0.002661101
YLR406C-A,0.060501269,2.557755625,0.023654046
YDL207W,0.023692343,3.337416191,0.007099008
YBR214W,0.028292977,3.466302,0.008162294
YGR158C,0.030813915,3.294135103,0.009354175
YIL142W,0.023896155,3.675005989,0.006502344
YLR330W,0.013424938,3.560882114,0.003770116
YCR053W,0.007138547,3.750278868,0.001903471
YPL183C,0.027883345,3.451993597,0.008077461
YKL143W,0.040184548,3.401271057,0.011814568
YPL112C,0.016190521,3.471640673,0.004663651
YLR134W,0.019061805,3.389432456,0.005623893
YGL006W-A,0.101601915,2.110016605,0.048152188
YBR200W-A,0.077268357,2.078549993,0.037174164
YAR064W,0.152875314,2.203783016,0.069369495
YLR183C,0.035958396,3.350195815,0.010733222
YGR037C,0.010082871,3.796120748,0.002656099
YCL044C,0.022513899,3.40092961,0.006619925
YLR092W,0.036033052,3.332556594,0.010812435
YJL116C,0.027741133,3.33979321,0.008306243
YDL150W,0.023754913,3.287641546,0.007225518
YDR166C,0.009415104,3.372914352,0.002791386
YGL133W,0.026272808,3.387508139,0.007755792
YML056C,0.032565606,3.682166718,0.008844142
YPR144C,0.038623442,3.43376365,0.011248136
YNL264C,0.01474654,3.440802,0.004285786
YER078C,0.050212043,3.458122225,0.014520031
YLL011W,0.026698075,3.412190414,0.007824321
YGR187C,0.029712356,3.459031033,0.008589792
YOL083W,0.045626278,3.339802943,0.013661368
YJL070C,0.031947102,3.315324115,0.009636193
YGL126W,0.013444083,3.55244858,0.003784455
YDR402C,0.077907146,2.440160804,0.031927054
YOR159C,0.021416008,3.33228718,0.006426819
YKL105C,0.031251456,3.259971853,0.009586419
YGL206C,0.015501753,3.598552172,0.004307775
YML011C,0.032210243,3.417369162,0.00942545
YDR438W,0.018860461,3.031858638,0.006220759
YJL146W,0.01697402,3.37668461,0.00502683
YKL183W,0.012548933,3.384553517,0.003707707
YPL041C,0.027792962,3.108170629,0.008941904
YER080W,0.042461235,3.596505158,0.011806249
YPL013C,0.016002427,3.516146612,0.004551126
YHR092C,0.039891601,3.429210728,0.011632881
YGR135W,0.008896203,3.715340904,0.002394451
YGL216W,0.010104145,3.311299478,0.003051414
YML128C,0.054922022,3.699059642,0.014847563
YEL032W,0.056907074,3.477221612,0.016365674
YLL018C-A,0.026655882,3.198561425,0.00833371
YER005W,0.058346009,3.454607943,0.016889329
YNL050C,0.0259602,3.220767704,0.008060252
YJR003C,0.038790681,3.181046217,0.012194316
YJL031C,0.032000683,3.30854187,0.009672141
YBR159W,0.005209408,3.726108963,0.001398083
YHR110W,0.022141988,3.577101204,0.006189925
YIL109C,0.010599062,3.620636559,0.002927403
YEL023C,0.071374951,3.279786757,0.021762071
YDR368W,0.01804663,3.684935862,0.004897407
YLR157W-C,0.066132295,2.967631084,0.022284541
YDR004W,0.013871592,3.294931525,0.004209979
YPR061C,0.027947522,3.110008264,0.008986317
YPR097W,0.009907544,3.411499395,0.002904161
YBR115C,0.036214536,3.593540291,0.010077676
YPL231W,0.022281323,3.735203414,0.005965223
YOR127W,0.011821343,3.487301188,0.003389826
YGR128C,0.046879273,3.450815254,0.013584985
YGR095C,0.030999253,3.431411088,0.009033967
YCR018C,0.04895818,3.340869829,0.014654321
YGL019W,0.020795422,3.52741674,0.005895369
YPL187W,0.155936144,2.661789081,0.058583208
YOR173W,0.047584248,3.567853922,0.013336938
YPL176C,0.008711288,3.516381748,0.002477344
YGL003C,0.012767205,3.218430072,0.003966905
YPL201C,0.095634795,2.791204761,0.034262909
YNR039C,0.012480811,3.319517243,0.003759827
YMR288W,0.026866558,3.196525088,0.008404926
YNL072W,0.031612085,3.257077538,0.009705659
YFL002C,0.02585017,3.312603309,0.007803582
YER010C,0.060831825,3.573220804,0.017024368
YDR441C,0.031925008,3.368290233,0.009478105
YCL051W,0.021101597,3.345754226,0.006306977
YNL204C,0.026907098,3.080629485,0.008734286
YHR058C,0.02242752,3.178040415,0.007057028
YGR125W,0.014642468,3.514345049,0.004166485
YCR089W,0.028165619,3.234866465,0.008706888
YOR207C,0.031443275,3.614976623,0.008698058
YHL019C,0.015792828,3.365544536,0.004692503
YDL203C,0.010327347,3.272079543,0.003156203
YNL148C,0.030708927,3.156393902,0.009729117
YDR293C,0.024975141,3.539499834,0.007056121
YHR177W,0.042682037,2.648800402,0.016113724
YDR507C,0.013183471,3.386674944,0.003892748
YDR088C,0.026751646,3.248209467,0.008235813
YDR382W,0.006237713,3.843518045,0.001622918
YBR155W,0.030895229,3.44425918,0.008970065
YML092C,0.009086384,3.637280912,0.002498126
YNL282W,0.02927187,3.189187,0.009178474
YJL036W,0.019849166,3.308349685,0.005999718
YMR097C,0.027030909,3.378138955,0.008001716
YNL138W-A,0.026711528,3.37928078,0.007904501
YCR031C,0.005245286,3.829704659,0.001369632
YDR308C,0.016165111,3.421188468,0.004724999
YPR152C,0.024152029,3.058009841,0.007897957
YJR005C-A,0.13573136,2.114014872,0.06420549
YPL211W,0.028446864,3.643525386,0.007807511
YNL081C,0.034898834,3.463200796,0.010077046
YMR247W-A,0.209866117,1.908889286,0.109941482
YGL044C,0.018491925,3.379000408,0.005472602
YDL241W,0.095320693,3.159385229,0.030170646
YPL001W,0.024386443,3.430570624,0.007108568
YLR320W,0.015620396,3.068162282,0.005091124
YMR223W,0.015528727,3.349392775,0.004636281
YOR304W,0.014877178,3.47939994,0.004275788
YJR136C,0.023283094,3.328474759,0.006995124
YDR351W,0.020564444,3.401780814,0.0060452
YER131W,0.018281987,3.818383371,0.004787887
YBL010C,0.044472729,3.213257742,0.013840386
YLR051C,0.022973273,3.503524729,0.006557189
YMR113W,0.013119758,3.37722001,0.00388478
YOR106W,0.019189312,3.399567562,0.005644633
YNL254C,0.040038082,3.132039267,0.012783391
YNL214W,0.02895906,3.156670596,0.009173925
YGR040W,0.018702194,3.158677498,0.005920894
YHR127W,0.02210693,3.365923307,0.006567865
YAR010C,0.009967234,3.810044891,0.002616041
YGR003W,0.026571645,3.333216363,0.007971773
YDR005C,0.029464516,3.371982461,0.00873804
YJL191W,0.034606807,3.655821337,0.009466219
YKL170W,0.019891881,3.511066807,0.005665481
YER153C,0.046035058,3.197030036,0.01439932
YMR209C,0.030551283,3.280577622,0.009312776
YIL089W,0.034192787,3.02717334,0.011295285
YFL036W,0.022409023,3.438098237,0.006517854
YLR373C,0.022021557,3.40118843,0.006474665
YBR248C,0.016044655,3.540506478,0.00453174
YPL257W,0.023918123,2.961469419,0.008076438
YDL197C,0.035856766,3.18426382,0.011260614
YDR092W,0.026259278,3.603162972,0.007287841
YMR240C,0.037616486,3.251971214,0.011567287
YJR131W,0.029080689,3.288865994,0.008842163
YJL213W,0.070266111,3.210911509,0.02188354
YHR183W,0.009517948,3.781600436,0.00251691
YHR112C,0.021529005,3.556100626,0.006054105
YNL279W,0.103975752,2.999149201,0.034668416
YBR255C-A,0.028594581,3.33788889,0.008566667
YBL052C,0.032030359,3.281160138,0.009761901
YBR063C,0.018158262,3.324143871,0.005462538
YAL008W,0.035089838,3.476573987,0.010093224
YGL033W,0.124396249,2.042836053,0.060893897
YPL266W,0.033053806,3.491104942,0.009468007
YBR200W,0.017189209,3.41270805,0.005036824
YBL003C,0.018030885,3.697176035,0.004876934
YHR068W,0.017136375,3.693510942,0.00463959
YFR041C,0.027308202,3.437223528,0.007944843
YDR316W,0.023681282,3.296512577,0.007183738
YOR150W,0.022220947,3.535747352,0.006284654
YMR155W,0.028363489,3.241471306,0.00875019
YER048W-A,0.038672881,3.587851796,0.01077884
YHR015W,0.030325306,3.033661687,0.009996271
YBR179C,0.005917521,3.385326795,0.001747991
YER050C,0.050536341,3.665098824,0.013788534
YGL053W,0.045343933,3.393533351,0.013361865
YBL045C,0.018037004,3.626228671,0.004974039
YLR188W,0.012176007,3.492212973,0.003486616
YGL116W,0.013599441,3.339883462,0.004071831
YGL027C,0.015157687,3.545536173,0.004275147
YPR009W,0.030756622,3.257000752,0.009443234
YDR462W,0.025221763,3.435123039,0.007342317
YBR210W,0.014588686,3.549708592,0.004109826
YEL013W,0.047720226,3.569973205,0.01336711
YPL230W,0.067485876,3.204398506,0.021060388
YDL220C,0.028897403,2.982880781,0.00968775
YLR153C,0.011719709,3.773513128,0.003105782
YKR007W,0.031950738,3.409151405,0.00937205
YGR163W,0.022496719,3.489578216,0.00644683
YLR203C,0.01512147,3.528092133,0.004286019
YMR035W,0.024686042,3.342666236,0.007385135
YGR156W,0.020900412,3.341274778,0.006255221
YGL016W,0.018761213,3.447658537,0.005441726
YDR389W,0.020349751,3.294833423,0.006176261
YNL326C,0.012575136,3.302303577,0.003807989
YMR146C,0.018101895,3.725085374,0.004859458
YDR321W,0.023392361,3.681539441,0.006353962
YDL018C,0.021019364,3.529689861,0.005955017
YOR373W,0.036144455,3.114616453,0.011604785
YBL064C,0.05946721,3.64832274,0.016299877
YPL119C-A,0.030449168,3.050147146,0.009982852
YGR277C,0.01666088,3.450372469,0.004828719
YEL035C,0.075132015,2.258791455,0.033262042
YHR187W,0.02979888,3.330539178,0.008947164
YKL207W,0.018433965,3.547938489,0.005195683
YOR021C,0.019151876,3.665506476,0.005224892
YDL045W-A,0.019397637,3.462284362,0.005602555
YDL202W,0.014688891,3.39512259,0.004326469
YJR093C,0.014986227,3.278087747,0.004571637
YLL003W,0.028829682,3.240819617,0.0088958
YMR038C,0.022663647,3.562830767,0.006361135
YOR233W,0.015810258,3.348678342,0.004721343
YPL171C,0.26222669,3.02933366,0.086562498
YJL174W,0.012720772,3.702260139,0.003435948
YBL025W,0.027695365,3.174904581,0.008723212
YHL015W-A,0.125316143,2.169804842,0.057754569
YDL169C,0.041816066,3.201229974,0.0130625
YMR255W,0.018587752,3.36531331,0.005523335
YJR070C,0.035982173,3.603675302,0.009984854
YDR126W,0.03015416,3.183162502,0.00947302
YPR072W,0.016581847,3.523843249,0.004705614
YLR209C,0.017246515,3.515399117,0.004905991
YJL020C,0.015391577,3.532653866,0.004356945
YMR039C,0.038111346,3.435442514,0.011093577
YDL226C,0.017132618,3.425395022,0.005001647
YGL120C,0.026742238,3.594322031,0.007440134
YGL220W,0.012023991,3.636412606,0.003306553
YFL025C,0.008956904,3.459201308,0.002589298
YOR283W,0.007515487,3.600370077,0.002087421
YMR040W,0.0798394,3.219911714,0.024795525
YJL132W,0.025309147,3.290202988,0.007692275
YCR021C,0.093248246,3.316007902,0.028120634
YGL223C,0.018272149,3.385915072,0.005396517
YGR138C,0.02940927,3.551706971,0.00828032
YMR099C,0.007359308,3.692535355,0.001993023
YPR115W,0.024145941,3.526175641,0.006847628
YDL020C,0.012660139,3.578832647,0.003537505
YLR107W,0.049012227,3.441451663,0.01424173
YJL060W,0.019546173,3.674337006,0.005319646
YML116W,0.039368431,3.331942683,0.011815459
YFL027C,0.015422652,3.460907654,0.004456245
YJL052W,0.0154442,3.799691046,0.004064594
YNL027W,0.031639261,3.31219624,0.009552351
YMR104C,0.04755412,3.235474637,0.014697726
YIL172C,0.041279602,3.063902827,0.013472882
YFR003C,0.037906308,3.320965438,0.011414243
YGR271C-A,0.052126774,3.222827254,0.016174238
YBR042C,0.014624325,3.523358872,0.004150677
YFR013W,0.017027583,3.334556024,0.005106402
YCR075C,0.024610702,3.463076583,0.007106601
YKL046C,0.014027382,3.574009181,0.003924831
YBR068C,0.012529903,3.587174572,0.003492973
YIL024C,0.01921847,3.225887385,0.005957576
YHR136C,0.158222121,2.91064819,0.054359755
YDL140C,0.025921734,3.53226315,0.007338563
YLR325C,0.011411164,3.806587227,0.002997741
YDR493W,0.020977819,3.42981335,0.006116315
YDR524W-A,0.052751052,2.843301356,0.018552747
YHL008C,0.028684767,3.27797583,0.008750756
YDR078C,0.035193648,3.203845137,0.010984816
YDR113C,0.043531448,3.322742631,0.013101059
YML002W,0.037769515,3.123498858,0.012092054
YJL117W,0.014440286,3.610041768,0.004000033
YLR192C,0.012264936,3.636991254,0.003372275
YBR122C,0.026513796,3.536923148,0.007496289
YHR138C,0.046350986,3.588972004,0.012914836
YBL008W,0.02096635,3.259869294,0.006431654
YMR027W,0.009113009,3.630051765,0.002510435
YFL024C,0.026604882,3.323060473,0.008006138
YML095C,0.017439432,3.043497173,0.005730064
YNL286W,0.020290202,3.199886061,0.006340914
YGL077C,0.012744155,3.658135923,0.003483784
YMR269W,0.028504849,3.234143031,0.008813726
YLR229C,0.008566726,3.658343948,0.002341695
YMR056C,0.032606751,3.330361084,0.009790755
YBL011W,0.014648364,3.46927005,0.004222319
YBR026C,0.025753742,3.622964117,0.007108473
YPR075C,0.025895415,3.356080675,0.007715969
YKL109W,0.047280292,3.338082729,0.014163906
YHR033W,0.04274178,3.302350457,0.012942836
YOR177C,0.043352912,2.985634262,0.014520503
YOL033W,0.015126841,3.357375273,0.004505556
YOR334W,0.019911334,3.134975611,0.006351352
YDR500C,0.010479051,3.820170827,0.002743085
YNR032C-A,0.014139309,3.384426364,0.004177756
YLR301W,0.007490899,3.715750278,0.002015986
YDL232W,0.039285719,3.450210334,0.011386471
YOR239W,0.019284885,3.470999205,0.005556004
YNL321W,0.021776311,3.463153904,0.006288
YDL051W,0.031769479,3.606504773,0.008808939
YPL079W,0.007437996,3.834913488,0.001939547
YMR198W,0.018259019,3.252997509,0.005612983
YEL022W,0.038329416,3.608994644,0.010620524
YJR130C,0.015544831,3.456508628,0.004497264
YKR002W,0.010407996,3.45153328,0.00301547
YPL233W,0.035474402,3.080383415,0.011516229
YNL018C,0.12394518,2.431124258,0.050982659
YPL028W,0.006581855,3.792385031,0.001735545
YDL208W,0.017804017,3.713473184,0.004794438
YBR253W,0.03629652,3.350533153,0.010833058
YDR047W,0.011306551,3.511977205,0.003219426
YOL135C,0.029748588,3.235725245,0.009193793
YNR071C,0.032176159,2.734121767,0.011768371
YHR137W,0.053402696,3.597362192,0.01484496
YLR438W,0.029375186,3.629991033,0.008092358
YNL164C,0.025098208,3.240818675,0.007744404
YHR007C,0.009997021,3.760333712,0.002658546
YCR004C,0.013271169,3.709269403,0.003577839
YBR302C,0.008128753,3.81678552,0.002129738
YNL181W,0.008118364,3.531056269,0.002299132
YKR051W,0.016450737,3.431061396,0.004794649
YDL040C,0.009884587,3.583561221,0.002758314
YMR065W,0.025727944,3.191928077,0.008060315
YER004W,0.051305393,3.675728746,0.013957883
YDL003W,0.042965808,3.411458054,0.012594558
YIL014C-A,0.023087331,3.321082812,0.006951748
YDR182W-A,0.036405053,2.944384757,0.012364231
YER083C,0.053690423,3.625478162,0.014809198
YLR241W,0.007671928,3.523923087,0.002177099
YDR161W,0.033364632,3.505027134,0.009519079
YLR082C,0.022992694,3.175134642,0.007241486
YOR267C,0.017193665,3.437101668,0.005002373
YGR221C,0.03941991,3.154428198,0.01249669
YCR051W,0.0275989,3.516305812,0.007848834
YOR202W,0.01591537,3.602193927,0.004418244
YHR074W,0.008851369,3.576760401,0.002474689
YDR260C,0.021868183,3.25880869,0.006710484
YLR370C,0.027077234,3.615544047,0.007489117
YGR155W,0.008992878,3.742635914,0.002402819
YLL035W,0.030472986,3.260447359,0.009346259
YER060W-A,0.096214355,2.844002993,0.03383061
YJL065C,0.015013002,3.42435913,0.004384179
YPR052C,0.013892917,3.501491143,0.003967714
YOR356W,0.01559459,3.576912358,0.004359791
YLR061W,0.009721014,3.795748537,0.002561027
YNL146W,0.028448264,2.967620701,0.00958622
YGL262W,0.08145503,2.486912328,0.032753479
YKL050C,0.028505845,2.854039261,0.009987895
YNL031C,0.009934894,3.758741849,0.002643143
YPL133C,0.028440826,3.148547672,0.009032998
YDL114W,0.057231907,2.409269424,0.02375488
YDR097C,0.02737222,3.4490161,0.00793624
YKL137W,0.031810211,3.461174331,0.009190583
YLR347C,0.019898643,3.427374374,0.005805798
YDR484W,0.014482033,3.220609605,0.004496674
YBR182C-A,0.06781297,1.739277632,0.038989158
YOL086W-A,0.018776732,3.478276291,0.005398287
YDR182W,0.010063084,3.549705711,0.002834907
YJR106W,0.050771437,3.107706748,0.016337268
YOR222W,0.026167814,3.58893241,0.007291253
YFL068W,0.032519975,3.030541051,0.010730749
YNL230C,0.034619992,2.982756341,0.011606711
YMR259C,0.025160922,3.427108199,0.007341736
YML038C,0.018115916,3.465177369,0.005227991
YGL226W,0.044565368,3.264494485,0.013651537
YOL013C,0.021035792,3.411516324,0.006166112
YDL073W,0.010674983,3.366366633,0.00317107
YDR151C,0.032894668,3.345219786,0.009833335
YDR342C,0.024175585,3.668854438,0.00658941
YOR296W,0.017075762,3.311076898,0.005157163
YGR035W-A,0.043037673,2.775223195,0.015507824
YBR107C,0.016192781,3.206334206,0.005050248
YMR001C,0.013270474,3.518428154,0.003771705
YHR141C,0.009202579,3.810478788,0.002415072
YKR025W,0.029340769,3.348647465,0.008761976
YLL007C,0.024094312,3.165929881,0.007610501
YNL183C,0.0128075,3.433022907,0.003730677
YLR453C,0.037685431,2.82038575,0.0133618
YGR169C,0.012596372,3.245721458,0.003880916
YEL024W,0.050978486,3.640031474,0.014004958
YCR096C,0.028688573,3.276966758,0.008754612
YJR132W,0.019891042,3.428487335,0.005801696
YOR017W,0.014776993,3.239741845,0.004561164
YLR293C,0.006306762,3.796872865,0.001661041
YLR389C,0.014496745,3.484743528,0.004160061
YPR153W,0.050866462,2.734512826,0.018601654
YML053C,0.018509406,3.468701814,0.005336119
YNL215W,0.021565466,3.332351061,0.006471547
YMR186W,0.005424587,3.827357189,0.001417319
YBL039C,0.035714943,3.671363256,0.009727979
YBR018C,0.05060422,2.833791156,0.017857427
